"Level_1"	"Level_2"	"Level_3"	"Level_4"	"Level_5"	"Level_6"	"Level_7"	"B281"	"B282"	"B283"	"GA281"	"GA282"	"GA283"	"GP281"	"GP282"	"GP283"	"GT281"	"GT282"	"GT283"	"Z281"	"Z282"	"Z283"
"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacteriales"	"f__Enterobacteriaceae"	"g__Escherichia"	"s__coli"	-6.64808422845295	-6.06178868783098	-7.89090054554612	-8.87497069640641	-7.50416045286152	-8.45313633133915	-7.70680986271929	-5.97471436093189	-6.59709085732508	-7.17007960240611	-7.37690857421716	-5.61214122137896	-7.91158350002973	-7.77789925335918	-7.42412919764909
"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Clostridiales"	"f__Lachnospiraceae"	"g__Blautia"	"Unclassified"	13.9586477922375	14.400112384981	12.7380546119291	12.155779840288	13.4581222845554	12.7889232990224	13.1386736069514	14.697258181627	13.9030314283071	13.3174639010192	13.5369776223379	14.7254621347555	13.0585424148482	13.2528512833352	13.7815627885416
"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Clostridiales"	"f__Ruminococcaceae"	"Unclassified"	"Unclassified"	10.5686237111735	-6.06178868783098	-7.89090054554612	-8.87497069640641	-7.50416045286152	-8.45313633133915	-7.70680986271929	-5.97471436093189	-6.59709085732508	-7.17007960240611	-7.37690857421716	-5.61214122137896	8.20651215092859	-7.77789925335918	9.38711363386918
"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Clostridiales"	"f__Christensenellaceae"	"Unclassified"	"Unclassified"	-6.64808422845295	-6.06178868783098	-7.89090054554612	-8.87497069640641	-7.50416045286152	-8.45313633133915	-7.70680986271929	-5.97471436093189	-6.59709085732508	-7.17007960240611	-7.37690857421716	-5.61214122137896	-7.91158350002973	-7.77789925335918	-7.42412919764909
"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Clostridiales"	"f__Lachnospiraceae"	"g__Blautia"	"Unclassified"	13.1588908766193	14.1834413481724	12.1590207381365	11.8582454713932	12.7248090622701	12.0837999274158	12.3431114209634	14.186432557861	13.9398454014298	12.7092161642458	13.1838383332315	14.5132876148118	12.7498069331986	12.7469156448634	13.2789339319798
"k__Bacteria"	"p__Synergistetes"	"c__Synergistia"	"o__Synergistales"	"f__Dethiosulfovibrionaceae"	"g__PD-UASB-13"	"Unclassified"	-6.64808422845295	-6.06178868783098	-7.89090054554612	-8.87497069640641	-7.50416045286152	-8.45313633133915	-7.70680986271929	-5.97471436093189	-6.59709085732508	-7.17007960240611	-7.37690857421716	-5.61214122137896	-7.91158350002973	-7.77789925335918	-7.42412919764909
"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Clostridiales"	"Unclassified"	"Unclassified"	"Unclassified"	-6.64808422845295	-6.06178868783098	-7.89090054554612	-8.87497069640641	-7.50416045286152	-8.45313633133915	-7.70680986271929	-5.97471436093189	-6.59709085732508	-7.17007960240611	-7.37690857421716	-5.61214122137896	-7.91158350002973	-7.77789925335918	-7.42412919764909
"k__Bacteria"	"p__Proteobacteria"	"c__Deltaproteobacteria"	"o__Desulfovibrionales"	"f__Desulfovibrionaceae"	"g__Desulfovibrio"	"Unclassified"	9.47001142250537	-6.06178868783098	-7.89090054554612	-8.87497069640641	-7.50416045286152	-8.45313633133915	-7.70680986271929	-5.97471436093189	-6.59709085732508	-7.17007960240611	-7.37690857421716	-5.61214122137896	-7.91158350002973	-7.77789925335918	-7.42412919764909
"k__Bacteria"	"p__Synergistetes"	"c__Synergistia"	"o__Synergistales"	"f__Synergistaceae"	"g__vadinCA02"	"Unclassified"	-6.64808422845295	-6.06178868783098	-7.89090054554612	-8.87497069640641	-7.50416045286152	-8.45313633133915	-7.70680986271929	-5.97471436093189	-6.59709085732508	-7.17007960240611	-7.37690857421716	-5.61214122137896	-7.91158350002973	-7.77789925335918	-7.42412919764909
"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Clostridiales"	"f__Veillonellaceae"	"Unclassified"	"Unclassified"	-6.64808422845295	-6.06178868783098	-7.89090054554612	-8.87497069640641	-7.50416045286152	-8.45313633133915	-7.70680986271929	-5.97471436093189	-6.59709085732508	-7.17007960240611	-7.37690857421716	-5.61214122137896	-7.91158350002973	-7.77789925335918	-7.42412919764909
"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Clostridiales"	"f__Ruminococcaceae"	"g__Ruminococcus"	"Unclassified"	-6.64808422845295	-6.06178868783098	-7.89090054554612	-8.87497069640641	-7.50416045286152	-8.45313633133915	-7.70680986271929	-5.97471436093189	-6.59709085732508	-7.17007960240611	-7.37690857421716	-5.61214122137896	-7.91158350002973	-7.77789925335918	-7.42412919764909
"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Clostridiales"	"f__Veillonellaceae"	"g__vadinHB04"	"Unclassified"	-6.64808422845295	-6.06178868783098	-7.89090054554612	7.2431249545519	-7.50416045286152	-8.45313633133915	-7.70680986271929	-5.97471436093189	-6.59709085732508	-7.17007960240611	-7.37690857421716	-5.61214122137896	-7.91158350002973	-7.77789925335918	-7.42412919764909
"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Clostridiales"	"f__Peptostreptococcaceae"	"g__[Clostridium]"	"s__bifermentans"	10.1631586030653	-6.06178868783098	9.32580739408031	7.93627213511185	8.6139351980968	-8.45313633133915	10.9762351457006	12.0892914390817	9.52100479363324	8.94801604855221	-7.37690857421716	-5.61214122137896	-7.91158350002973	-7.77789925335918	9.38711363386918
"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Lactobacillales"	"f__Lactobacillaceae"	"g__Lactobacillus"	"Unclassified"	11.8679066953037	11.4426013242472	10.7121017552002	10.5012214925734	11.5583741772632	10.9971638297944	11.0503431178543	12.708330647488	12.0059114434212	11.720604770792	11.6856260559076	13.2140046306816	11.251034588652	10.2861065466545	11.1788731030972
"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Clostridiales"	"f__Lachnospiraceae"	"g__Roseburia"	"Unclassified"	-6.64808422845295	-6.06178868783098	-7.89090054554612	-8.87497069640641	-7.50416045286152	-8.45313633133915	-7.70680986271929	10.1433812900264	9.52100479363324	-7.17007960240611	-7.37690857421716	-5.61214122137896	-7.91158350002973	-7.77789925335918	-7.42412919764909
"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Clostridiales"	"f__Ruminococcaceae"	"g__Anaerofilum"	"Unclassified"	-6.64808422845295	-6.06178868783098	-7.89090054554612	-8.87497069640641	-7.50416045286152	-8.45313633133915	-7.70680986271929	-5.97471436093189	-6.59709085732508	-7.17007960240611	-7.37690857421716	-5.61214122137896	-7.91158350002973	-7.77789925335918	-7.42412919764909
"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Clostridiales"	"f__Syntrophomonadaceae"	"g__Syntrophomonas"	"Unclassified"	-6.64808422845295	-6.06178868783098	-7.89090054554612	-8.87497069640641	-7.50416045286152	-8.45313633133915	-7.70680986271929	-5.97471436093189	-6.59709085732508	-7.17007960240611	-7.37690857421716	-5.61214122137896	-7.91158350002973	-7.77789925335918	-7.42412919764909
"k__Bacteria"	"p__Bacteroidetes"	"c__Bacteroidia"	"o__Bacteroidales"	"f__BA008"	"Unclassified"	"Unclassified"	-6.64808422845295	-6.06178868783098	-7.89090054554612	-8.87497069640641	-7.50416045286152	-8.45313633133915	-7.70680986271929	-5.97471436093189	-6.59709085732508	-7.17007960240611	-7.37690857421716	-5.61214122137896	-7.91158350002973	-7.77789925335918	-7.42412919764909
"k__Bacteria"	"p__Bacteroidetes"	"c__Bacteroidia"	"o__Bacteroidales"	"f__Bacteroidaceae"	"g__Bacteroides"	"Unclassified"	-6.64808422845295	-6.06178868783098	-7.89090054554612	-8.87497069640641	8.6139351980968	-8.45313633133915	-7.70680986271929	-5.97471436093189	-6.59709085732508	-7.17007960240611	-7.37690857421716	-5.61214122137896	8.20651215092859	-7.77789925335918	-7.42412919764909
"k__Bacteria"	"p__Chloroflexi"	"c__Anaerolineae"	"o__Anaerolineales"	"f__Anaerolinaceae"	"Unclassified"	"Unclassified"	-6.64808422845295	-6.06178868783098	-7.89090054554612	-8.87497069640641	-7.50416045286152	-8.45313633133915	-7.70680986271929	-5.97471436093189	-6.59709085732508	-7.17007960240611	-7.37690857421716	-5.61214122137896	-7.91158350002973	-7.77789925335918	-7.42412919764909
"k__Bacteria"	"p__Verrucomicrobia"	"c__Verrucomicrobiae"	"o__Verrucomicrobiales"	"f__Verrucomicrobiaceae"	"g__Akkermansia"	"s__muciniphila"	10.8563057836253	11.4426013242472	10.4244196827484	9.18903510360722	10.2233731105309	-8.45313633133915	9.79758014935892	11.2419935786945	9.52100479363324	10.5574539609863	10.1274814378611	12.1153923420135	9.99827162015665	9.03334357815909	10.4857259225373
"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Clostridiales"	"f__Christensenellaceae"	"Unclassified"	"Unclassified"	-6.64808422845295	-6.06178868783098	-7.89090054554612	-8.87497069640641	-7.50416045286152	-8.45313633133915	-7.70680986271929	-5.97471436093189	-6.59709085732508	-7.17007960240611	-7.37690857421716	-5.61214122137896	-7.91158350002973	-7.77789925335918	-7.42412919764909
"k__Bacteria"	"p__Synergistetes"	"c__Synergistia"	"o__Synergistales"	"f__Synergistaceae"	"Unclassified"	"Unclassified"	-6.64808422845295	-6.06178868783098	-7.89090054554612	-8.87497069640641	-7.50416045286152	-8.45313633133915	-7.70680986271929	-5.97471436093189	-6.59709085732508	-7.17007960240611	-7.37690857421716	-5.61214122137896	-7.91158350002973	-7.77789925335918	-7.42412919764909
"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Clostridiales"	"Unclassified"	"Unclassified"	"Unclassified"	12.8373072524918	13.1918011790565	11.4852916434337	10.6443223362141	12.5457608308211	11.2758772322634	11.7071226542434	13.5445786716886	12.986740696433	12.3820032530374	12.1423844584033	14.2901440634976	11.7900310893847	12.211397408507	12.7012996385417
"k__Bacteria"	"p__Bacteroidetes"	"c__Bacteroidia"	"o__Bacteroidales"	"f__Porphyromonadaceae"	"Unclassified"	"Unclassified"	-6.64808422845295	-6.06178868783098	-7.89090054554612	-8.87497069640641	-7.50416045286152	-8.45313633133915	-7.70680986271929	-5.97471436093189	-6.59709085732508	-7.17007960240611	-7.37690857421716	-5.61214122137896	-7.91158350002973	-7.77789925335918	-7.42412919764909
"k__Bacteria"	"p__Bacteroidetes"	"c__Bacteroidia"	"o__Bacteroidales"	"f__Bacteroidaceae"	"g__Bacteroides"	"Unclassified"	-6.64808422845295	-6.06178868783098	-7.89090054554612	-8.87497069640641	-7.50416045286152	-8.45313633133915	-7.70680986271929	-5.97471436093189	-6.59709085732508	-7.17007960240611	-7.37690857421716	-5.61214122137896	-7.91158350002973	-7.77789925335918	-7.42412919764909
"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Clostridiales"	"f__Lachnospiraceae"	"Unclassified"	"Unclassified"	11.9549180722934	12.8895203071836	11.1716340845786	10.7396325160184	11.946139708272	10.9971638297944	11.3557247674055	13.1879037277498	12.0859541510948	11.9437483221062	11.8766812926703	13.3391677736356	11.5387166611038	11.8955444590886	12.2774853917653
"k__Bacteria"	"p__WWE1"	"c__[Cloacamonae]"	"o__[Cloacamonales]"	"f__[Cloacamonaceae]"	"g__W22"	"Unclassified"	-6.64808422845295	-6.06178868783098	-7.89090054554612	-8.87497069640641	-7.50416045286152	-8.45313633133915	-7.70680986271929	-5.97471436093189	-6.59709085732508	-7.17007960240611	-7.37690857421716	-5.61214122137896	-7.91158350002973	-7.77789925335918	-7.42412919764909
"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Clostridiales"	"f__Lachnospiraceae"	"g__Blautia"	"Unclassified"	11.4159215715607	12.0022171121826	10.6250903782106	9.7280316043399	10.5598453471521	10.3730095207214	11.0503431178543	12.0892914390817	11.1304427060673	10.0466283372203	11.1390823495395	12.4518645786347	9.99827162015665	11.0482465987014	10.9965515463033
"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacteriales"	"f__Enterobacteriaceae"	"Unclassified"	"Unclassified"	-6.64808422845295	-6.06178868783098	-7.89090054554612	-8.87497069640641	-7.50416045286152	-8.45313633133915	-7.70680986271929	-5.97471436093189	-6.59709085732508	-7.17007960240611	-7.37690857421716	-5.61214122137896	-7.91158350002973	-7.77789925335918	-7.42412919764909
"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Clostridiales"	"Unclassified"	"Unclassified"	"Unclassified"	-6.64808422845295	-6.06178868783098	-7.89090054554612	-8.87497069640641	-7.50416045286152	-8.45313633133915	-7.70680986271929	-5.97471436093189	-6.59709085732508	-7.17007960240611	-7.37690857421716	-5.61214122137896	-7.91158350002973	-7.77789925335918	-7.42412919764909
"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Lactobacillales"	"f__Lactobacillaceae"	"g__Lactobacillus"	"s__reuteri"	10.8563057836253	10.0563069631273	9.61348946653209	-8.87497069640641	10.2233731105309	9.74440086129901	8.41128578823903	10.8365284705864	10.2141519741932	-7.17007960240611	9.83979936540927	12.1153923420135	8.89965933148854	-7.77789925335918	9.79257874197734
"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Clostridiales"	"f__Lachnospiraceae"	"g__Dorea"	"Unclassified"	11.9549180722934	12.1357485048072	9.61348946653209	10.0157136767917	11.7494294140259	10.3730095207214	10.9762351457006	12.2228228317063	11.8235898866273	11.027457590232	11.8322295300995	12.9038497023777	10.9791008731684	10.6427814905932	10.9965515463033
"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Clostridiales"	"f__Christensenellaceae"	"Unclassified"	"Unclassified"	-6.64808422845295	-6.06178868783098	-7.89090054554612	-8.87497069640641	-7.50416045286152	-8.45313633133915	-7.70680986271929	-5.97471436093189	-6.59709085732508	-7.17007960240611	-7.37690857421716	-5.61214122137896	-7.91158350002973	-7.77789925335918	-7.42412919764909
"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Clostridiales"	"f__Veillonellaceae"	"Unclassified"	"Unclassified"	-6.64808422845295	-6.06178868783098	-7.89090054554612	7.93627213511185	-7.50416045286152	-8.45313633133915	-7.70680986271929	-5.97471436093189	-6.59709085732508	-7.17007960240611	-7.37690857421716	-5.61214122137896	-7.91158350002973	-7.77789925335918	-7.42412919764909
"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Thermoanaerobacterales"	"Unclassified"	"Unclassified"	"Unclassified"	-6.64808422845295	-6.06178868783098	-7.89090054554612	-8.87497069640641	-7.50416045286152	-8.45313633133915	-7.70680986271929	-5.97471436093189	-6.59709085732508	-7.17007960240611	-7.37690857421716	-5.61214122137896	-7.91158350002973	-7.77789925335918	-7.42412919764909
"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Clostridiales"	"f__Veillonellaceae"	"g__Megamonas"	"Unclassified"	-6.64808422845295	-6.06178868783098	8.2271951054122	-8.87497069640641	-7.50416045286152	-8.45313633133915	-7.70680986271929	-5.97471436093189	-6.59709085732508	-7.17007960240611	-7.37690857421716	-5.61214122137896	-7.91158350002973	-7.77789925335918	-7.42412919764909
"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Clostridiales"	"f__Lachnospiraceae"	"g__Blautia"	"Unclassified"	9.47001142250537	-6.06178868783098	8.2271951054122	7.2431249545519	10.811159775433	-8.45313633133915	-7.70680986271929	-5.97471436093189	-6.59709085732508	-7.17007960240611	8.74118707674116	10.5059544295794	8.20651215092859	8.34019639759914	-7.42412919764909
"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Clostridiales"	"f__Eubacteriaceae"	"g__Pseudoramibacter_Eubacterium"	"Unclassified"	-6.64808422845295	10.0563069631273	-7.89090054554612	-8.87497069640641	8.6139351980968	-8.45313633133915	-7.70680986271929	-5.97471436093189	-6.59709085732508	-7.17007960240611	-7.37690857421716	-5.61214122137896	-7.91158350002973	-7.77789925335918	-7.42412919764909
